text,label,aug
"The deepening crisis at debt-ridden Eskom shut down South Africa's key mining industry for 24 hours, hitting gold a… https://t.co/DXHzj6LIkd",0,"The deepening crisis at debt-ridden Eskom shut down South Africa's key mining industry for 24 hours, hitting gold and… https://t.co/DXHzj6LIkd"
The resistance levels to watch as oil falls from its highest close in almost 12 weeks https://t.co/bJbf9pxUvs https://t.co/tkFMkH7AOS,0,Resistance levels to watch as oil falls from its highest close in nearly 12 weeks https://t.co/bJbf9pxUvs https://t.co/tkFMkH7AOS
Tullow Oil: diminishing reserves https://t.co/k73wE7kYpL,0,Tullow Oil: reservations measuring https://t.co/k73wE7kYpL
Two Canadian rail terminal owners are unable to take oil deliveries amid the rail strike https://t.co/2o7PekCcKI,0,Two Canadian rail terminal owners unable to receive oil deliveries amid rail strike https://t.co/2o7PekCcKI
U.S. gasoline futures tumbled to their lowest level since 1999-with some pump prices already below $1-as coronaviru… https://t.co/Tt9W1qMrJj,0,"US gasoline futures fell to their lowest level since 1999, and some pump prices are already below $1, as coronavirus… https://t.co/Tt9W1qMrJj"
U.S. LNG producers fear more price drops as they await China buys under Phase 1 deal https://t.co/JFI0VN2QD3 https://t.co/dallBPbDVS,0,US LNG producers fear further price declines as they wait for purchases from China under Phase 1 deal https://t.co/JFI0VN2QD3 https://t.co/dallBPbDVS
U.S. Oil Inventories Rise More Than Expected #WTI #Stock #MarketScreener https://t.co/lMkNlbjinO https://t.co/wBBq3HdLZO,0,US oil inventories rise more than expected #WTI #Stock #MarketScreener https://t.co/lMkNlbjinO https://t.co/wBBq3HdLZO
U.S. shale gas investors brace for write-downs amid price plunge https://t.co/r1cBgB4u2P https://t.co/SRyl3mtQ6Y,0,US shale gas investors brace for writedowns amid falling prices https://t.co/r1cBgB4u2P https://t.co/SRyl3mtQ6Y
"US Gasoline Crashes To 50c - Lowest Since 2001 - Amid ""Unprecedented"" Demand Collapse  https://t.co/RW5FZIV94i",0,"US gasoline falls to 50 cents, the lowest level since 2001, amid an ""unprecedented"" collapse in demand https://t.co/RW5FZIV94i"
"WTI crude oil slides 1.5% after surprise build in U.S. inventories
https://t.co/k4nUbMnFw1 https://t.co/7QHRf46m26",0,"WTI crude oil falls 1.5% after surprise increase in US inventories
https://t.co/k4nUbMnFw1 https://t.co/7QHRf46m26"
WTI Slips From 12-Week Highs After Surprise Crude Inventory Build https://t.co/IQFM0x0KXt,0,WTI falls from 12-week highs after surprise crude inventory rise https://t.co/IQFM0x0KXt
$ARTL - Artelo Biosciences EPS misses by $0.13 https://t.co/tfIv9fui86,0,$ARTL - Artelo Biosciences EPS down $0.13 https://t.co/tfIv9fui86
$BLPH - Bellerophon Therapeutics EPS misses by $0.33 https://t.co/foAfyMnyra,0,"$BLPH - Bellerophon Therapeutics EPS pierde por $0,33 https://t.co/foAfyMnyra"
$CE - Celanese Q4 profits almost halved https://t.co/YtgFEn6qWT,0,$CE: Celanese's Q4 earnings nearly halved https://t.co/YtgFEn6qWT
"$CMP - Compass Minerals EPS misses by $0.12, misses on revenue https://t.co/dU4csQyvQt",0,$CMP: Compass Minerals EPS loses $0.12 and loses revenue https://t.co/dU4csQyvQt
"$DRI: Darden Restaurants provides COVID-19 update, reports quarter-to-date Q4 comps of -39.1% https://t.co/swpeTULQ6d",0,$DRI: Darden Restaurants Provides COVID-19 Update and Reports Q4 YTD Comps of -39.1% https://t.co/swpeTULQ6d
"$GBX: Greenbrier beats by $0.20, misses on revs; suspending FY20 guidance https://t.co/KhXutNgMZW",0,"$GBX: Greenbrier gains $0.20, fails to rev; suspending guidance for FY20 https://t.co/KhXutNgMZW"
"$GME - GameStop EPS misses by $0.66, misses on revenue https://t.co/snwkt6x8gP",0,$GME: GameStop EPS loses $0.66 and loses revenue https://t.co/snwkt6x8gP
"$GNSS - LRAD EPS misses by $0.01, misses on revenue https://t.co/BaBKP6RhdA",0,$GNSS: LRAD EPS loses $0.01 and loses revenue https://t.co/BaBKP6RhdA
"$GPP - Green Plains Partners EPS misses by $0.01, misses on revenue https://t.co/MTt2czUWkk",0,$GPP: Green Plains Partners EPS loses $0.01 and loses revenue https://t.co/MTt2czUWkk
$GTX: Garrett Motion withdraws FY 20 guidance https://t.co/FcJ3is9qU4,0,$GTX: Garrett Motion Withdraws FY20 Guidance https://t.co/FcJ3is9qU4
"$ITRN - Ituran Location EPS misses by $0.08, misses on revenue https://t.co/4ed282tRz5",0,$ITRN: Ituran location EPS loses $0.08 and loses revenue https://t.co/4ed282tRz5
"$IVC: Invacare misses by $0.15, misses on revs https://t.co/28AK0IzMFs",0,"$IVC: Invacare fails by $0.15, fails in revs https://t.co/28AK0IzMFs"
$JE - Just Energy reports lower than expected Q3 Base EBITDA and free cash flow; revises 2020 guidance https://t.co/JT06Kd3sDQ,0,$JE: Just Energy reports lower-than-expected base EBITDA and Q3 free cash flow; review the guide for 2020 https://t.co/JT06Kd3sDQ
$MATW - Matthews International Corp: Weak Growth And High Debt To Weigh On Sentiment. https://t.co/Cks6a2qvFE #markets #finance #trading,0,$MATW - Matthews International Corp: Weak growth and high debt weighing on sentiment. https://t.co/Cks6a2qvFE #markets #finance #trading
"$NAT - Nordic American Tankers EPS misses by $0.04, misses on revenue https://t.co/zgy3g3ADLV",0,$NAT - Nordic American Tankers EPS loses $0.04 and loses revenue https://t.co/zgy3g3ADLV
$NSSC - NAPCO reports preliminary Q3 revenue slightly below estimates https://t.co/WI5LhsZPN8,0,$NSSC: NAPCO Reports Preliminary Q3 Revenue Slightly Below Estimates https://t.co/WI5LhsZPN8
$NSSC: Napco Security Systems sees Q3 revs below consensus https://t.co/UllrqyQtlU,0,$NSSC: Napco Security Systems Sees Third Quarter Turnarounds Below Consensus https://t.co/UllrqyQtlU
$NXPI - NXP's preliminary Q1 revenue misses estimates https://t.co/4fBC6WHkkY,0,$NXPI: NXP Preliminary Q1 Revenue Misses Estimates https://t.co/4fBC6WHkkY
"$PCYG - Park City Group EPS misses by $0.01, misses on revenue https://t.co/TEeqc9vO62",0,$PCYG: Park City Group EPS loses $0.01 and loses revenue https://t.co/TEeqc9vO62
$PHAT - Phathom Pharmaceuticals EPS of -$9.30 https://t.co/evgyMKDbZn,0,"$PHAT - EPS de Phathom Pharmaceuticals de -$9,30 https://t.co/evgyMKDbZn"
$PYX - Pyxus International misses on revenue https://t.co/Yno1XP8GHE,0,$PYX: Pyxus International pierde ingresos https://t.co/Yno1XP8GHE
$RCII: Rent-A-Center provides update - March revenues were off by about 5% versus last year https://t.co/Yh2mZAMlK6,0,$RCII: Rent-A-Center Provides Update: March Revenue Down Approximately 5% Compared to Last Year https://t.co/Yh2mZAMlK6
"$SEAC - SeaChange EPS misses by $0.05, misses on revenue https://t.co/J4uKTQ7uUy",0,$SEAC: SeaChange EPS loses $0.05 and loses revenue https://t.co/J4uKTQ7uUy
"$SSL - Sasol warns of 20% profit drop, secures new debt agreements https://t.co/Qw6VMHkhCo",0,"$SSL - Sasol warns of 20% profit drop, secures new debt deals https://t.co/Qw6VMHkhCo"
$WTER - Alkaline Water misses on revenue https://t.co/FKdcGbqdNN,0,$WATER: alkaline water does not generate income https://t.co/FKdcGbqdNN
21Vianet Group misses on revenue,0,21The Vianet group loses income
"AGCO EPS misses by $0.61, misses on revenue",0,"AGCO EPS loses $0.61, loses revenue"
"Aker Solutions swings to surprise Q4 net loss, expects drop in 2020 revenue",0,"Aker Solutions shifts to surprise Q4 net loss, expects 2020 revenue drop"
ArcelorMittal misses on revenue,0,ArcelorMittal loses revenue
"Ashland EPS misses by $0.19, misses on revenue",0,Ashland EPS loses $0.19 and misses revenue
Avantor misses on revenue,0,Avantor pierde ingresos
"BCE EPS misses by $0.01, misses on revenue",0,"BCE EPS loses by $0.01, loses revenue"
"Beyond Air EPS misses by $0.09, misses on revenue",0,Beyond Air EPS loses $0.09 and misses revenue
"BioHiTech Global EPS misses by $0.11, misses on revenue",0,BioHiTech Global EPS loses $0.11 and loses revenue
BJ's Wholesale cuts same-store sales outlook to up 1.3%-1.5% from up 1.5%-2.5%,0,BJ's Wholesale cuts same-store sales outlook to 1.3%-1.5% increase from 1.5%-2.5% increase
BJ's Wholesale narrows 2019 EPS outlook to $1.42-$1.50 from $1.44-$1.48,0,BJ's Wholesale reduces 2019 EPS outlook to $1.42-$1.50 from $1.44-$1.48
Brixmor 2020 FFO guidance comes in on the light side,0,Brixmor 2020 FFO guidance is positive
"Canada Goose sees hit to 2020 profit, sales from coronavirus",0,Canada Goose sees its profits and sales affected in 2020 by the coronavirus
"Caterpillar reported lower sales across all three primary segments in the last quarter, adding to the industrial gl... https://t.co/XYlODrAvSu",0,"Caterpillar reported lower sales in all three major segments in the latest quarter, adding to the industrial shine... https://t.co/XYlODrAvSu"
Cboe's Q4 results slide on lower market volatility,0,Cboe's fourth-quarter results fall due to lower market volatility
"Civista Bancshares EPS misses by $0.01, misses on revenue",0,Civista Bancshares loses EPS by $0.01 and loses revenue
"CNH Industrial EPS misses by $0.01, misses on revenue",0,CNH Industrial EPS loses $0.01 and loses revenue
Costco quarterly revenue misses estimates on weak e-commerce growth,0,Costco's Quarterly Revenue Misses Estimates Due to Weak E-Commerce Growth
Dassault Systemes Profit Outlook Lags After Virus Warning,0,Dassault Systemes earnings outlook delayed after virus warning
DLH Holdings reports weak margins for Q4,0,DLH Holdings reports weak fourth-quarter margins
"Earnings Miss: Neurocrine Biosciences, Inc. Missed EPS By 52% And Analysts Are Revising Their Forecasts",0,"Earnings Miss: Neurocrine Biosciences, Inc. Missed Earnings Per Share by 52% and Analysts Are Revisiting Their Forecasts"
"Earnings Miss: Village Farms International, Inc. Missed EPS And Analysts Are Revising Their Forecasts",0,"Earnings Miss: Village Farms International, Inc. Missed EPS and Analysts Are Revisiting Their Forecasts"
Equinor misses on revenue,0,Equinor loses revenue
Equinor swings to surprise loss; impairments total $1.4B,0,Equinor suffers surprise loss; impairments amount to 1.4 billion dollars
"Estee Lauder Cuts Profit Outlook Again, Citing Coronavirus",0,"Estee Lauder cuts its profit outlook again, citing coronavirus"
Estee Lauder Q2 EPS $1.52 vs. $1.55 a year go,0,Estee Lauder Q2 EPS: $1.52 vs. $1.55 a year
Exponent reports weak margins for Q4,0,Exponent reports weak margins for the fourth quarter
FLEX LNG misses on revenue,0,FLEX LNG loses revenue
"ForeScout Technologies EPS misses by $0.03, misses on revenue",0,ForeScout Technologies EPS loses $0.03 and misses revenue
"Frequency Therapeutics EPS misses by $0.05, misses on revenue",0,Frequency Therapeutics EPS loses $0.05 and misses revenue
"GameStop $GME reports earnings: 
Net sales: $1.38 billion; decrease of 25.7% 
Diluted loss per share of $1.02",0,"GameStop $GME reports earnings:
Net sales: $1.38 billion; 25.7% decrease
Diluted loss per share of $1.02"
GameStop plunges more than 17% after missing on EPS and revenue expectations and reporting comp sales down 23.2% vs… https://t.co/SpeK3NOuTF,0,GameStop plunges more than 17% after missing revenue and earnings per share expectations and reporting comp sales fell 23.2% vs.… https://t.co/SpeK3NOuTF
"Gorman-Rupp EPS misses by $0.06, misses on revenue",0,"Gorman-Rupp EPS loses by $0.06, misses revenue"
Grubhub’s Growth Decelerates for the Fifth Straight Quarter,0,Grubhub growth slows for fifth consecutive quarter
Hanesbrands Q4 sales down 1% to $1.75 bln; FactSet consensus $1.75 bln,0,Hanesbrands' fourth-quarter sales fell 1% to $1.75 billion; FactSet consensus: $1.75 billion
Henkel : Withdraws 2020 View; 1Q Sales Were Hit by Virus  #Stock #MarketScreener https://t.co/aJ32Gf9E1R https://t.co/drsVsuphd1,0,Henkel: withdraws vision 2020; First quarter sales affected by virus #Stock #MarketScreener https://t.co/aJ32Gf9E1R https://t.co/drsVsuphd1
Home Depot 3Q sales miss expectations,0,Home Depot's third-quarter sales fall short of expectations
Home Depot cuts sales goal as online push not delivering as expected,0,Home Depot Cuts Sales Target as Online Push Doesn't Work as Expected
Home Depot’s Lower Sales Growth Forecast Highlights The Lack Of Growth In U.S. Corporate Earnings,0,Home Depot's lower sales growth forecast highlights lack of U.S. corporate profit growth.
ICE profit drops 27% on weak growth in transaction and clearing unit,0,ICE profit falls 27% due to weak growth in transaction and compensation unit
"iMedia Brands EPS misses by $0.03, misses on revenue",0,iMedia Brands EPS loses $0.03 and loses revenue
"Kellogg Q4 North America sales fell 7%, Europe sales up 3% and Latin America sales down 2%",0,"Kellogg's North American sales in the fourth quarter fell 7%, sales in Europe increased 3% and sales in Latin America fell 2%."
Kellogg Q4 reported sales $3.22 vs. $3.32 bln a year ago,0,Kellogg posted fourth-quarter sales of $3.22 versus $3.32 billion a year ago
Kohl’s Plunges Most in Almost Three Years on Profit Forecast,0,Kohl's plunges most in nearly three years on profit forecast
Kohl's now sees full-year adj. EPS $4.75 to $4.95 vs. prior $5.15 to $5.45,0,Kohl's is now seeing year-round adjustments. EPS of $4.75 to $4.95 vs. $5.15 to $5.45 previously
Kohl's Q3 adj. EPS 74 cents; FactSet consensus 86 cents,0,Kohl's Q3 adjustment. EPS 74 cents; FactSet Consensus 86 cents
"Liquidity Services EPS misses by $0.03, misses on revenue",0,Liquidity Services EPS loses $0.03 and falls short of revenue
"Lovesac EPS misses by $0.04, misses on revenue",0,"Lovesac EPS loses by $0.04, loses revenue"
"LRAD EPS misses by $0.01, misses on revenue",0,"LRAD EPS loses $0.01, loses revenue"
Macy's lowers fiscal 2019 sales and earnings guidance,0,Macy's lowers its fiscal 2019 sales and profit guidance
"Macy's lowers full-year sales guidance, now sees same-store sales down 1.5% to down 1%",0,Macy's lowers its full-year sales guidance and now expects same-store sales to fall 1.5% to 1%.
Macy's now sees full-year sales down 2.5% to down 2.0% vs. prior about flat,0,Macy's now expects full-year sales to fall 2.5% to 2.0% less than before.
Macy's Q3 EPS 1 cent vs. 20 cents,0,Macy's Q3 EPS: 1 cent vs. 20 cents
Macy's Q3 sales $5.173 bln vs. $5.404 bln; FactSet consensus $5.321 bln,0,Macy's third-quarter sales: $5.173 million vs. $5.404 million; FactSet Consensus $5.321 billion
Madison Square Garden Q2 revenue $628.8 mln vs. $632.2 mln,0,Madison Square Garden Q2 revenue: $628.8 million vs. $632.2 million
"MAXIMUS EPS misses by $0.01, misses on revenue",0,"MAXIMUS EPS loses $0.01, loses revenue"
"Monte Paschi Misses Full-Year Income Target, May Cut Costs More",0,"Monte Paschi misses full-year revenue target, may cut costs further"
Nissan's China sales fell 12% in January as coronavirus epidemic weighs,0,Nissan sales in China fell 12% in January due to coronavirus epidemic
Nokia's surprise profit rise fails to salvage 2019 dividend,0,Nokia's surprise profit rise fails to save 2019 dividend
Norsk Hydro reports lower Q4 earnings on weak aluminum prices,0,Norsk Hydro reports lower fourth-quarter profit due to weak aluminum prices
"Oaktree Specialty Lending NII misses by $0.02, misses on total investment income",0,"Oaktree Specialty Lending NII Loses $0.02, Loses Total Investment Income"
"Oaktree Strategic Income NII misses by $0.02, misses on total investment income",0,"Oaktree Strategic Income NII loses $0.02, loses total investment income"
"Orion Energy Systems EPS misses by $0.03, misses on revenue",0,Orion Energy Systems loses EPS by $0.03 and loses revenue
"PagSeguro EPS misses by R$0.02, misses on revenue",0,PagSeguro EPS loses R$ 0.02 and loses income
"Park City Group EPS misses by $0.01, misses on revenue",0,Park City Group EPS loses $0.01 and loses revenue
"Paschi Misses Full-Year Income Target, May Cut Costs More",0,Paschi misses full-year revenue target and could cut costs further
"Perceptron EPS misses by $0.02, misses on revenue",0,Perceptron EPS loses $0.02 and loses revenue
Phathom Pharmaceuticals EPS of -$9.30,0,"BPA de Phathom Pharmaceuticals de -$9,30"
"Philip Morris Q4 $1.04, down 15.4%",0,"Philip Morris Q4 $1.04, down 15.4%"
Pyxus International misses on revenue,0,Pyxus International loses revenue
"Q3 Results: India Inc.’s Revenue Contracts In The Worst Show In 16 Quarters, Says ICRA ",0,"Third Quarter Results: India Inc. Revenue Contracts in Worst Show in 16 Quarters, Says ICRA"
"Royal Caribbean cuts earnings guidance, warns more cruises may be canceled amid coronavirus uncertainty",0,"Royal Caribbean cuts profit guidance, warns more cruises may be canceled amid coronavirus uncertainty"
RYB Education EPS misses by $0.01,0,RYB Education EPS loses $0.01
"Sally Beauty EPS misses by $0.09, misses on revenue",0,"Sally Beauty EPS pierde $0.09, pierde ingresos"
"Sun Pharma Q3 Results: Profit Falls 27% On Higher Costs, Lower Other Income",0,Sun Pharma Q3 results: Profits fall 27% due to higher costs and lower other income
"Suzuki considers China supply options, third-quarter profit falls 11%",0,"Suzuki considers supply options to China, Q3 profit falls 11%"
Tata Steel Q3 Results: Surprise Loss As Weak Demand Conditions Persist,0,Tata Steel Q3 results: Surprise loss as weak demand conditions persist
"The Brink's EPS misses by $0.05, misses on revenue",0,The Brink's EPS loses $0.05 and loses revenue
"Ubiquiti EPS misses by $0.06, misses on revenue",0,Ubiquiti's EPS loses by $0.06 and loses revenue
Vans parent VF Corp. says China stores still open have seen 'significant' declines in retail traffic,0,"Vans parent VF Corp. says stores in China that are still open have seen ""significant"" drops in retail traffic"
"Yum Brands misses same-store sales, profit estimates as Pizza Hut battles rivals",0,"Yum Brands Misses Same Store Sales, Profit Estimates as Pizza Hut Battles Rivals"
Yum Brands Q4 Pizza Hut same-store sales down 2%; FactSet consensus down 0.9%,0,Yum Brands Q4 Pizza Hut same-store sales fell 2%; FactSet consensus drops 0.9%
Australia’s dollar is set for a turbulent 2020 https://t.co/qt0Kntnfbs,0,The Australian dollar prepares for a turbulent 2020 https://t.co/qt0Kntnfbs
British pound slumps against dollar intraday Monday as U.K. Prime Minister Boris Johnson moved to ICU with coronavi… https://t.co/ZxkNNE7JQi,0,The pound slumped against the dollar intraday on Monday as UK Prime Minister Boris Johnson was moved to ICU with coronavirus… https://t.co/ZxkNNE7JQi
Canadian dollar slips to 4-month low as virus worries offset housing gains #economy #MarketScreener… https://t.co/4feqIgMwiB,0,Canadian dollar falls to 4-month low as virus concerns offset housing gains #economy #MarketScreener… https://t.co/4feqIgMwiB
Dollar Hits 1-Week Low as Trade Developments Awaited,0,The dollar reaches one-week lows awaiting trade news
EUR/USD Bearish Impulse And Flag Aims at 1.0940 Target,0,EUR/USD bearish momentum and flag point to 1.0940 target
EUR/USD Daily Forecast – Euro Falls Into a Range Near Trendline Support,0,EUR/USD Daily Forecast – Euro Falls to a Range Near Trendline Support
EUR/USD Daily Forecast – Euro Near 4-Month Low Ahead of NFP Report,0,EUR/USD Daily Forecast: Euro Near 4-Month Low Ahead of NFP Report
EUR/USD Daily Forecast – Euro Rally Halted at Major Resistance,0,EUR/USD Daily Forecast – Euro Rally Halts Amid Strong Resistance
EUR/USD Weekly Price Forecast – Euro Slams Into Major Resistance,0,EUR/USD Weekly Price Forecast: Euro Hits Major Resistance
EUR/USD: COVID-19 Could Tip Currency Below Parity. https://t.co/OUdgJh04rd #economy #trading #investing,0,EUR/USD: COVID-19 could tip the currency below parity. https://t.co/OUdgJh04rd #economy #trading #investment
Euro off 0.1% at $1.0965,0,The euro falls 0.1% to $1.0965
"Euro Slumps to 4-Month Low Amid Weaker Data, Virus Fallout Fears",0,Euro falls to four-month low amid weaker data and fears of viral fallout
EURUSD remains below broken swing area - ForexLive,0,EURUSD stays below broken swing area - ForexLive
Franc’s Ascent Versus Struggling Euro Shows Few Signs of Fading,0,Franc's rise against struggling euro shows few signs of fading
Funds Look to Take Down New Zealand Dollar After Runaway Gains,0,Funds look to take down NZ dollar after runaway gains
"FX strategists aren’t expecting a repeat of the loonie’s outperformance in 2020, casting doubt on its run as one of… https://t.co/peQZYOcMhB",0,"Currency strategists do not expect a repeat of the Canadian dollar's outperformance in 2020, casting doubt on its performance as one of… https://t.co/peQZYOcMhB"
GBP/JPY Price Forecast – British Pound Fails To Break Out,0,GBP/JPY Price Forecast – Sterling Fails to Break Higher
GBP/USD Price Forecast – British Pound Fails To Break Major Barrier,0,GBP/USD Price Forecast: Sterling Fails to Break Major Barrier
ICE Dollar Index off less than 0.1% at 97.774 after data,0,ICE Dollar Index falls less than 0.1% to 97.774 after data
NZD/USD Falls to 3-Month Low Ahead of RBNZ Rate Decision -- Market Talk #currency #MarketScreener… https://t.co/TgxQvugcIx,0,NZD/USD falls to 3-month low ahead of RBNZ rate decision - Market Talk #currency #MarketScreener… https://t.co/TgxQvugcIx
Pound falls as Boris Johnson taken to intensive care for COVID-19 https://t.co/5JQIgSSH7P by @OscarWGrut https://t.co/7h0RrKnKHK,0,Pound falls as Boris Johnson is taken to intensive care with COVID-19 https://t.co/5JQIgSSH7P by @OscarWGrut https://t.co/7h0RrKnKHK
Pound Remains Lower as Poll Shows U.K. Debate Was Almost a Tie,0,Pound stays lower as poll shows UK debate almost tied
Russian ruble falls as central bank cuts key rate by 25 basis points to 6%,0,Russian ruble falls as central bank cuts key rate by 25 basis points to 6%
The euro is approaching record-low levels vs. the Swiss franc,0,The euro approaches historic lows against the Swiss franc
Turkish Lira Slides Past 6 Per Dollar to an Eight-Month Low,0,Turkish lira falls beyond 6 per dollar to an eight-month low
Turkish lira weakens past key 6-per-dollar level,0,Turkish lira weakens beyond key 6 per dollar level
U.S. dollar down 0.1% at 109.88 Japanese yen,0,US dollar falls 0.1% to 109.88 Japanese yen
U.S. Dollar Falls as Trade Deal Uncertainty Spreads,0,US dollar falls as uncertainty over trade deals spreads
UPDATE 1-Brazil's real posts lowest ever close of 4.2061 per dollar,0,UPDATE 1-The Brazilian real registers the lowest close in its history: 4.2061 per dollar
Hawkish FOMC sends dollar lower.,0,The FOMC's aggressive stance drives down the dollar.
"""A Once In A Decade Divergence"" Warns This Global Macro Fund https://t.co/q2i7nMOsdB",0,"""A divergence that occurs once a decade"" warns this global macro fund https://t.co/q2i7nMOsdB"
"""Fade The Rip"": BofA Warns ""Bear Market Far From Over Unless We Escape A Recession""  https://t.co/Ia791Nmx1l",0,"""Fade The Rip"": BofA warns that ""the bear market is far from over unless we escape a recession"" https://t.co/Ia791Nmx1l"
".@GitaGopinath: #COVID19 has pushed the world into recession. For 2020, the economic impact of COVID-19 will be wor… https://t.co/5zRk5aEX3G",0,".@GitaGopinath: #COVID19 has pushed the world into recession. For 2020, the economic impact of COVID-19 will be worked on… https://t.co/5zRk5aEX3G"
"“Innovation in the United States is highly concentrated, and vast swaths of our population are not fully participating""",0,"""Innovation in the United States is very concentrated and large sectors of our population do not fully participate"""
A Booming Corner of Private Credit Has Some Investors on Edge,0,A booming private credit sector has some investors nervous
A shift in the labor force may have left the U.S. economy much more vulnerable than it was during the 1918 pandemic https://t.co/ilscvh6kEb,0,A shift in the workforce may have left the US economy much more vulnerable than during the 1918 pandemic https://t.co/ilscvh6kEb
"Airlines are facing their biggest ever peacetime crisis because of the coronavirus outbreak, and figures show that… https://t.co/7RwQ0lB0eE",0,"Airlines are facing their biggest peacetime crisis due to the coronavirus outbreak, and figures show... https://t.co/7RwQ0lB0eE"
Allstate CEO: Driving is way down due to coronavirus and 'we don't know' if trend will last https://t.co/7DK6AgJi9K,0,Allstate CEO: Driving is down due to coronavirus and we 'don't know' if trend will last https://t.co/7DK6AgJi9K
"Americans are increasingly worried about losing their jobs and expect to curb their growth in spending, according t… https://t.co/mcMHW1AzyL",0,"Americans are increasingly worried about losing their jobs and expect to slow spending growth, according to… https://t.co/mcMHW1AzyL"
Americans aren't having as much sex or as many children as they used to. That could be a  serious economic problem… https://t.co/Y4CCpfPGSi,0,Americans no longer have as much sex or as many children as they once did. That could be a serious economic problem… https://t.co/Y4CCpfPGSi
Americans hurt by the pandemic are skipping home-loan payments. The trusts that own the mortgages are feeling the p… https://t.co/DkBAJStG4x,0,Americans affected by the pandemic are skipping payments on their home loans. Mortgage trusts are feeling the pressure... https://t.co/DkBAJStG4x
And now we sell https://t.co/YAsnS6oIfa,0,And now we sell https://t.co/YAsnS6oIfa
"As the coronavirus crisis persists, economic optimism among voters in critical 2020 swing states is deteriorating s… https://t.co/nlBu1etIew",0,"As the coronavirus crisis persists, economic optimism among voters in critical 2020 swing states is deteriorating… https://t.co/nlBu1etIew"
Behind hedge fund Bridgewater’s massive bet on a stock-market decline https://t.co/kkrYY3BhcY,0,Behind hedge fund Bridgewater's huge bet on a stock market crash https://t.co/kkrYY3BhcY
Billionaire Nelson Peltz's Trian Partners saw its portfolio of investments decline by more than 16% in March https://t.co/OpWUjehvwp,0,Billionaire Nelson Peltz's Trian Partners saw its investment portfolio drop by more than 16% in March https://t.co/OpWUjehvwp
Blackstone CEO Steve Schwarzman says the virus could wipe $5 trillion from GDP https://t.co/5oLwzfkAES,0,Blackstone CEO Steve Schwarzman says virus could wipe $5 trillion off GDP https://t.co/5oLwzfkAES
Blackstone CEO Steve Schwarzman says the virus could wipe $5 trillion from GDP https://t.co/Kj4fVW2dRC,0,Blackstone CEO Steve Schwarzman says virus could wipe $5 trillion off GDP https://t.co/Kj4fVW2dRC
"Broader issues remain, from the trade war with China to weakness in manufacturing. And there are fewer people left… https://t.co/uSGvzRGSvn",0,"Broader problems remain, from the trade war with China to weakness in the manufacturing sector. And there are fewer people left… https://t.co/uSGvzRGSvn"
"Cannabis stocks are starting to go up in smoke, stifled by thwarted legalization and dried-up financing https://t.co/L35GocQWdB",0,"Cannabis stocks are starting to fizzle, stifled by thwarted legalization and depleted funding https://t.co/L35GocQWdB"
Carmakers brace for crisis as virus wreaks havoc in China https://t.co/bCHzyRdaAl,0,Automakers brace for crisis as virus wreaks havoc in China https://t.co/bCHzyRdaAl
Cash Woes at India Shadow Lenders Risk More Bad Debt at Banks,0,India's cash woes Shadow lenders risk creating more bad debts at banks
Cash-out refis are making a comeback -- and that's bad news. https://t.co/5PscleonqC OPINION,0,"Cash-out refis are making a comeback, and that's bad news. https://t.co/5PscleonqC OPINION"
China’s Banks Are Going to Suffer. But Not Equally,0,China's banks are going to suffer. But not equally
China's divorce rate spiked as couples emerged from quarantine - and it's a warning to the rest of the locked-down… https://t.co/GBLJvsYQ54,0,China's divorce rate skyrocketed as couples emerged from quarantine - and it's a warning to the rest of us in lockdown... https://t.co/GBLJvsYQ54
"Cooperstown, New York among the many tourism-dependent small towns bracing for a hard year https://t.co/J69DLkDrQl",0,"Cooperstown, New York, among many small towns relying on tourism and bracing for a tough year https://t.co/J69DLkDrQl"
Coronavirus crisis spells trouble for many Egyptian breadwinners #economy #MarketScreener https://t.co/GZigTCrM87 https://t.co/quyVSpE3FJ,0,Coronavirus crisis means trouble for many Egyptian breadwinners #economy #MarketScreener https://t.co/GZigTCrM87 https://t.co/quyVSpE3FJ
Coronavirus muddies U.S. economic data as business closures push down response rates https://t.co/GiDjLCZqKr https://t.co/7cgvSzJeM0,0,Coronavirus clouds US economic data as business closures slow response rates https://t.co/GiDjLCZqKr https://t.co/7cgvSzJeM0
Coronavirus Task Force Declares Public Health Emergency https://t.co/lSodhOAQrj,0,Coronavirus task force declares public health emergency https://t.co/lSodhOAQrj
Disruptions caused by #COVID19 are starting to ripple through #emergingmarkets. March data show sharp slowdowns in… https://t.co/oufpbwIhJb,0,The disruptions caused by #COVID19 are beginning to affect #emergingmarkets. March data shows sharp slowdowns in… https://t.co/oufpbwIhJb
DIY stock indices pose challenge to investment heavyweights https://t.co/RfKJ0ClC14,0,DIY stock indices pose challenge to investment heavyweights https://t.co/RfKJ0ClC14
Dizzying swings are torching Wall Street predictions https://t.co/BvV6iItVRt,0,Dizzying swings are burning Wall Street predictions https://t.co/BvV6iItVRt
Ealing’s downturn hits high-priced houses https://t.co/WLEnqLdOf1,0,Ealing crisis affects high-priced homes https://t.co/WLEnqLdOf1
Economic indicator dulls allure of haven assets https://t.co/EJ7qAQfXP2,0,The economic indicator overshadows the attractiveness of safe haven assets https://t.co/EJ7qAQfXP2
